1 0.02572452 0.41666458 1.095822546 1.063585438
2 0.01794883 0.28025589 1.570548554 1.581263395
3 0.01787944 0.28213034 1.576643843 1.570757615
4 0.01835416 0.29763278 1.535864839 1.488943456
5 0.01813923 0.28711563 1.554063155 1.543483996
6 0.01978314 0.28543972 1.424925922 1.552546296
7 0.01851321 0.29086799 1.522669975 1.523572188
8 0.04173569 0.41522585 1.325437416 1.453270998
